ID,age,job,marital,education,defaultnew,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,month_num
28665,0,9,2,2,0,6683,0,0,30,0,1,-1,0,3,1
28666,0,7,1,1,0,1053,1,0,30,2,1,259,1,0,1
28667,0,7,2,1,0,297,0,0,30,1,1,-1,0,3,1
28668,1,1,1,1,0,1308,0,0,30,3,1,-1,0,3,1
28669,2,1,1,1,0,-26,0,1,30,2,1,-1,0,3,1
28670,0,1,1,1,0,6411,1,1,30,0,1,266,2,0,1
28671,0,7,1,1,0,605,1,0,30,0,1,-1,0,3,1
28672,1,9,1,1,0,1139,1,0,30,2,1,-1,0,3,1
28673,2,7,1,1,0,1304,0,0,30,3,1,-1,0,3,1
28674,0,9,2,1,0,951,1,0,30,0,1,254,1,0,1
28675,0,7,1,1,0,2212,1,0,30,2,1,249,2,1,1
28676,2,0,2,1,0,1348,0,0,30,2,1,-1,0,3,1
28677,1,4,0,2,0,697,1,0,30,0,1,-1,0,3,1
28678,0,6,2,2,0,583,0,0,30,3,1,235,1,1,1
28679,1,4,1,3,0,802,1,0,30,3,1,189,1,0,1
28680,3,5,1,0,0,641,0,1,30,0,4,-1,0,3,1
28681,0,1,1,1,0,34,0,0,30,3,1,-1,0,3,1
28682,1,10,1,0,0,168,1,0,30,2,1,241,1,1,1
28683,1,1,1,0,0,2007,1,0,30,3,1,-1,0,3,1
28684,0,10,1,1,0,-35,0,0,30,3,3,-1,0,3,1
28685,0,9,1,1,0,508,0,0,30,3,1,-1,0,3,1
28686,0,7,2,1,0,-205,0,0,30,1,1,-1,0,3,1
28687,2,0,1,1,0,-247,1,1,30,0,1,240,2,0,1
28688,0,0,2,1,0,1751,0,0,30,0,1,-1,0,3,1
28689,3,9,1,2,0,-71,1,1,30,3,1,-1,0,3,1
28690,3,0,2,2,0,16,1,0,30,0,1,-1,0,3,1
28691,1,10,2,1,0,2052,0,0,30,3,1,-1,0,3,1
28692,2,7,2,1,0,49,0,0,30,3,1,-1,0,3,1
28693,2,3,1,2,0,543,0,0,30,0,3,-1,0,3,1
28694,0,7,2,1,0,49,0,0,30,3,1,-1,0,3,1
28695,2,6,2,1,0,242,1,0,30,1,1,-1,0,3,1
28696,1,4,2,1,0,3234,1,0,30,3,1,-1,0,3,1
28697,0,4,2,2,0,1495,1,0,30,3,2,-1,0,3,1
28698,1,7,1,1,0,199,0,0,30,1,2,-1,0,3,1
28699,3,4,1,2,0,342,0,0,30,3,2,228,1,0,1
28700,2,9,2,2,0,261,1,1,30,1,2,-1,0,3,1
28701,3,0,1,0,0,879,1,0,30,0,5,259,7,0,1
28702,2,4,2,2,0,625,0,0,30,3,2,-1,0,3,1
28703,0,7,2,2,0,737,1,1,30,3,5,248,1,0,1
28704,0,7,2,1,0,192,0,0,30,3,4,-1,0,3,1
28705,0,2,2,1,0,404,0,0,30,3,3,-1,0,3,1
28706,0,9,2,2,0,364,0,1,30,0,3,205,3,0,1
28707,0,9,2,1,0,2144,1,0,30,0,2,262,2,0,1
28708,0,9,0,1,0,1301,1,0,30,1,2,189,2,0,1
28709,1,9,0,2,0,405,1,0,30,1,1,260,1,0,1
28710,0,9,2,1,0,98,0,0,30,3,1,-1,0,3,1
28711,0,10,2,1,0,1173,0,0,30,3,3,-1,0,3,1
28712,2,9,0,2,0,3154,1,1,30,3,3,248,1,0,1
28713,0,9,0,3,0,975,1,0,30,1,2,191,1,1,1
28714,0,1,2,1,0,505,0,1,30,0,3,-1,0,3,1
28715,2,4,2,2,0,157,1,0,30,2,2,-1,0,3,1
28716,2,0,2,1,0,116,0,0,30,2,1,-1,0,3,1
28717,0,0,1,1,0,0,0,0,30,0,3,-1,0,3,1
28718,0,9,2,2,0,236,1,0,30,1,1,259,1,0,1
28719,0,0,2,1,0,1630,1,0,30,0,1,-1,0,3,1
28720,0,1,2,1,0,202,0,0,30,0,2,-1,0,3,1
28721,0,9,1,2,0,525,1,1,30,3,1,247,1,0,1
28722,2,8,2,1,0,69,0,0,30,3,2,-1,0,3,1
28723,0,1,1,1,0,578,1,0,30,1,3,-1,0,3,1
28724,1,4,2,2,0,80,1,0,30,1,3,-1,0,3,1
28725,1,9,2,1,0,60,1,1,30,1,2,241,1,1,1
28726,2,10,2,1,0,92,1,0,30,1,4,-1,0,3,1
28727,3,0,0,1,0,663,0,1,30,3,3,197,1,1,1
28728,0,7,2,3,0,196,0,0,30,3,2,-1,0,3,1
28729,0,0,1,1,0,957,1,1,30,1,2,263,3,0,1
28730,0,7,2,1,0,2257,0,1,30,3,2,-1,0,3,1
28731,2,8,2,1,0,1566,0,0,30,0,5,-1,0,3,1
28732,1,5,2,2,0,308,0,0,30,0,2,-1,0,3,1
28733,3,2,2,2,0,1745,1,0,30,3,4,-1,0,3,1
28734,0,7,2,1,0,717,0,0,30,3,2,-1,0,3,1
28735,1,0,0,1,0,540,1,0,30,2,1,-1,0,3,1
28736,3,1,2,3,0,1555,1,0,30,1,5,248,2,0,1
28737,2,10,2,2,0,3060,0,0,30,3,1,-1,0,3,1
28738,3,2,1,2,0,0,0,1,30,3,1,2,2,1,1
28739,0,10,0,1,0,5,1,0,30,0,1,2,2,1,1
28740,0,4,0,2,0,76,0,0,30,1,3,-1,0,3,1
28741,0,10,2,0,0,4148,0,0,30,1,3,-1,0,3,1
28742,0,0,0,1,0,-51,0,1,30,2,1,-1,0,3,1
28743,0,4,0,2,0,441,1,0,30,2,1,-1,0,3,1
28744,1,0,0,1,0,440,0,0,30,2,1,2,1,1,1
28745,3,4,1,2,0,0,0,0,30,1,1,205,1,0,1
28746,3,4,1,2,0,4,1,1,30,1,1,2,5,1,1
28747,1,1,1,0,0,976,1,0,30,2,1,2,2,1,1
28748,0,7,1,1,0,288,0,0,30,0,1,-1,0,3,1
28749,1,7,1,0,0,473,1,0,30,2,1,-1,0,3,1
28750,2,4,2,2,0,828,1,0,30,0,1,-1,0,3,1
28751,1,0,0,1,0,936,0,0,30,3,1,-1,0,3,1
28752,1,10,2,2,0,2500,0,0,30,1,1,-1,0,3,1
28753,0,7,2,1,0,887,0,0,30,3,1,-1,0,3,1
28754,3,2,0,2,0,58,1,0,30,2,1,2,1,1,1
28755,3,1,1,3,0,23,0,0,30,0,1,2,3,1,1
28756,1,4,0,1,0,640,0,0,30,3,1,-1,0,3,1
28757,3,0,2,1,0,827,1,0,30,2,1,-1,0,3,1
28758,3,9,1,3,0,851,1,0,30,0,1,270,2,0,1
28759,1,6,1,2,0,1492,1,0,30,1,1,189,1,0,1
28760,1,7,1,1,0,417,1,0,30,1,1,2,1,1,1
28761,1,4,1,2,0,2363,0,0,30,0,1,2,1,1,1
28762,3,1,1,1,0,285,1,1,30,2,1,2,5,1,1
28763,3,2,1,2,0,364,1,0,30,0,1,-1,0,3,1
28764,3,10,1,1,0,3982,0,0,30,2,1,-1,0,3,1
28765,3,5,1,1,0,905,0,0,30,3,1,2,1,1,1
28766,3,10,1,1,0,670,0,0,30,2,1,-1,0,3,1
28767,3,7,1,1,0,5699,1,0,30,3,1,270,2,0,1
28768,2,4,2,2,0,1081,0,1,30,0,3,206,2,1,1
28769,3,5,1,0,0,4908,0,0,30,3,1,-1,0,3,1
28770,0,1,2,1,0,604,0,0,30,3,2,196,2,1,1
28771,0,4,1,2,0,1384,1,0,30,1,2,2,3,1,1
28772,3,0,1,1,0,2552,0,1,30,1,2,2,4,1,1
28773,1,9,1,1,0,198,1,0,30,0,1,2,6,1,1
28774,0,4,1,2,0,351,0,0,30,1,1,-1,0,3,1
28775,1,3,1,1,0,953,0,0,30,2,6,232,3,1,1
28776,2,0,2,1,0,187,0,0,30,1,2,-1,0,3,1
28777,2,4,2,2,0,1277,0,0,30,1,4,-1,0,3,1
28778,1,1,2,1,0,332,0,0,30,2,4,-1,0,3,1
28779,3,9,2,1,0,527,1,0,30,1,1,2,3,1,1
28780,3,1,1,0,0,109,1,0,30,0,4,248,2,0,1
28781,0,10,2,1,0,315,0,0,30,0,1,2,1,1,1
28782,2,4,1,2,0,265,0,0,30,3,2,-1,0,3,1
28783,0,1,2,2,0,457,1,0,30,0,1,191,4,0,1
28784,3,10,1,1,0,7,0,0,30,2,2,-1,0,3,1
28785,0,0,2,1,0,572,1,0,30,3,2,-1,0,3,1
28786,0,3,2,0,0,443,0,0,30,2,1,2,1,1,1
28787,1,7,0,1,0,-28,0,1,30,2,1,-1,0,3,1
28788,1,6,2,2,0,628,0,0,30,2,1,-1,0,3,1
28789,0,9,2,1,0,102,0,0,30,2,1,-1,0,3,1
28790,3,2,2,2,0,0,0,0,30,3,1,-1,0,3,1
28791,3,7,1,1,0,642,1,0,30,2,1,2,3,1,1
28792,0,7,0,1,0,1194,1,0,30,0,1,-1,0,3,1
28793,3,4,1,2,0,911,1,0,30,2,1,-1,0,3,1
28794,0,1,2,1,0,5742,1,1,30,3,1,-1,0,3,1
28795,0,1,1,1,0,160,1,0,30,3,2,-1,0,3,1
28796,1,3,1,2,0,1692,1,0,30,3,1,-1,0,3,1
28797,2,9,2,2,0,149,0,1,30,1,1,-1,0,3,1
28798,0,10,1,1,0,0,1,1,30,3,1,-1,0,3,1
28799,2,6,2,1,0,49,1,0,30,1,2,-1,0,3,1
28800,1,9,1,2,0,1554,0,0,30,2,1,-1,0,3,1
28801,0,7,2,1,0,511,1,1,30,3,1,252,1,0,1
28802,0,4,2,2,0,167,0,0,30,3,2,-1,0,3,1
28803,3,10,0,1,0,717,1,0,30,0,1,-1,0,3,1
28804,1,10,1,2,0,0,0,0,30,2,1,-1,0,3,1
28805,3,5,1,0,0,3,0,0,30,0,4,-1,0,3,1
28806,2,2,2,2,0,341,0,0,30,1,1,-1,0,3,1
28807,0,9,1,2,0,197,1,0,30,2,2,-1,0,3,1
28808,0,9,2,1,0,198,0,0,30,3,4,-1,0,3,1
28809,1,0,1,1,0,3204,0,1,30,1,2,-1,0,3,1
28810,3,7,0,2,0,329,0,0,30,1,1,-1,0,3,1
28811,0,9,2,1,0,317,1,0,30,1,2,266,2,0,1
28812,3,4,1,2,0,1355,1,0,30,0,1,241,1,0,1
28813,0,10,1,1,0,330,0,0,30,3,4,-1,0,3,1
28814,0,1,2,1,0,22,0,0,30,2,2,207,1,0,1
28815,0,7,1,1,0,238,0,0,30,3,1,-1,0,3,1
28816,0,2,2,2,0,300,1,1,30,3,5,-1,0,3,1
28817,0,4,1,2,0,1400,1,0,30,0,2,2,1,1,1
28818,0,7,0,1,0,130,1,0,30,1,3,-1,0,3,1
28819,0,4,1,2,0,-70,1,0,30,0,1,2,3,1,1
28820,2,0,2,1,0,802,0,0,30,2,1,2,2,1,1
28821,2,7,2,1,0,2992,1,0,30,3,4,-1,0,3,1
28822,3,4,0,2,0,2549,0,0,30,3,3,197,2,0,1
28823,0,1,1,1,0,451,0,0,30,0,1,-1,0,3,1
28824,1,9,1,1,0,-735,1,0,30,0,5,248,2,0,1
28825,1,4,1,2,0,-61,0,0,30,2,5,172,1,0,1
28826,2,10,2,2,0,370,0,0,30,1,1,-1,0,3,1
28827,3,0,1,1,0,0,1,1,30,0,1,252,1,0,1
28828,0,7,1,1,0,483,1,0,30,1,1,-1,0,3,1
28829,1,9,2,2,0,693,0,0,30,3,1,-1,0,3,1
28830,3,5,1,1,0,143,0,0,30,3,1,-1,0,3,1
28831,3,9,1,3,0,0,0,0,30,3,1,-1,0,3,1
28832,3,9,1,0,0,314,1,1,30,0,2,2,5,1,1
28833,2,9,2,2,0,152,0,0,30,0,2,2,1,1,1
28834,0,1,1,1,0,-477,1,0,30,3,2,-1,0,3,1
28835,3,9,1,0,0,1276,1,0,30,2,1,200,4,0,1
28836,0,10,1,1,0,596,0,0,30,3,2,-1,0,3,1
28837,0,9,1,1,0,480,1,0,30,1,1,270,1,1,1
28838,3,9,0,1,0,1114,1,0,30,2,1,-1,0,3,1
28839,0,0,2,1,0,133,0,0,30,3,3,228,14,1,1
28840,3,10,1,1,0,636,0,0,30,3,1,-1,0,3,1
28841,3,0,1,1,0,-375,1,0,30,2,1,252,1,0,1
28842,1,1,1,3,0,909,1,0,30,0,1,262,1,1,1
28843,3,5,1,1,0,1454,0,0,30,3,1,-1,0,3,1
28844,3,4,1,2,0,0,0,1,30,1,2,197,2,1,1
28845,3,0,1,0,0,0,1,0,30,3,3,-1,0,3,1
28846,3,9,0,1,0,-191,0,0,30,2,1,-1,0,3,1
28847,0,7,1,1,0,198,0,0,30,3,2,-1,0,3,1
28848,2,1,2,1,0,1285,0,0,30,1,2,2,17,1,1
28849,0,10,2,1,0,605,0,0,30,3,2,-1,0,3,1
28850,1,2,0,1,0,44,0,1,30,1,2,2,1,1,1
28851,1,4,1,2,0,370,1,0,30,0,2,169,2,1,1
28852,0,4,1,0,1,-1161,1,1,30,3,5,-1,0,3,1
28853,2,1,2,0,0,21,0,0,30,1,4,-1,0,3,1
28854,1,6,1,1,0,1803,0,0,30,1,2,-1,0,3,1
28855,0,4,1,2,0,943,1,0,30,3,2,2,2,1,1
28856,1,4,1,1,0,1585,1,0,30,2,2,-1,0,3,1
28857,0,0,0,1,0,961,0,0,30,1,2,-1,0,3,1
28858,0,10,1,1,0,365,1,0,30,1,3,-1,0,3,1
28859,0,1,0,1,0,-175,1,0,30,3,4,266,1,0,1
28860,2,1,2,0,0,442,0,0,30,0,2,-1,0,3,1
28861,0,1,2,1,0,19833,1,0,30,2,4,252,1,1,1
28862,3,1,1,0,0,901,0,1,30,3,2,-1,0,3,1
28863,1,9,0,1,0,1194,1,1,30,0,3,-1,0,3,1
28864,0,1,1,1,0,210,1,0,30,3,3,-1,0,3,1
28865,3,4,2,2,0,163,1,0,30,1,2,269,3,0,1
28866,0,9,1,2,0,1454,0,0,30,1,3,-1,0,3,1
28867,2,4,2,2,0,800,1,0,30,3,2,-1,0,3,1
28868,3,9,1,2,0,2336,0,0,30,0,2,2,3,1,1
28869,3,1,1,1,0,2190,0,1,30,2,2,232,1,0,1
28870,3,10,1,1,0,972,0,0,30,2,2,-1,0,3,1
28871,2,7,2,1,0,512,1,1,30,1,5,239,3,0,1
28872,3,10,1,0,0,0,0,0,30,3,2,-1,0,3,1
28873,1,1,0,1,0,-333,1,0,30,0,3,270,2,0,1
28874,0,6,1,2,0,227,1,1,30,0,6,263,3,0,1
28875,1,1,1,1,0,0,1,0,30,2,2,-1,0,3,1
28876,0,0,0,2,0,281,0,0,30,2,2,2,1,1,1
28877,3,10,1,1,0,17418,1,0,30,1,2,-1,0,3,1
28878,1,10,1,3,0,1309,0,0,30,1,2,-1,0,3,1
28879,1,10,0,1,0,0,0,1,30,0,2,233,8,1,1
28880,0,4,1,1,0,243,0,0,30,3,4,-1,0,3,1
28881,0,0,0,1,0,217,1,0,30,3,2,-1,0,3,1
28882,2,4,2,2,0,0,1,0,30,3,4,-1,0,3,1
28883,1,4,2,2,0,780,1,0,30,3,2,-1,0,3,1
28884,2,9,2,2,0,501,0,1,30,3,4,-1,0,3,1
28885,1,1,1,0,0,665,0,0,30,2,4,235,2,0,1
28886,0,4,2,2,0,358,1,0,30,2,3,256,51,0,1
28887,3,10,1,1,0,2180,0,0,30,2,3,-1,0,3,1
28888,0,0,2,1,0,1465,0,0,30,0,5,-1,0,3,1
28889,1,9,0,1,0,692,1,0,30,1,3,245,3,0,1
28890,0,0,1,1,0,373,1,0,30,3,2,228,4,1,1
28891,1,3,1,1,0,541,1,0,30,3,2,-1,0,3,1
28892,3,1,1,1,0,2605,0,0,30,2,2,-1,0,3,1
28893,1,9,1,2,0,43,1,0,30,0,3,2,7,1,1
28894,3,4,1,2,0,-969,0,0,30,2,2,2,1,1,1
28895,0,0,2,1,0,1721,0,0,30,2,3,-1,0,3,1
28896,2,0,1,1,0,12,1,0,30,2,3,256,3,1,1
28897,0,4,2,2,0,1859,1,0,30,3,4,-1,0,3,1
28898,0,7,2,1,0,1534,0,0,30,1,6,-1,0,3,1
28899,0,9,2,1,0,316,1,1,30,0,2,2,2,1,1
28900,3,4,1,2,0,15,0,0,30,0,3,2,2,1,1
28901,0,1,2,1,0,49,0,0,30,3,2,-1,0,3,1
28902,2,4,2,2,0,2080,0,0,30,3,2,2,1,1,1
28903,0,10,2,0,0,163,0,0,30,3,2,2,1,1,1
28904,2,7,2,1,0,110,0,0,30,3,2,-1,0,3,1
28905,0,7,2,1,0,295,0,0,2,2,5,-1,0,3,2
28906,3,3,1,1,0,1929,0,0,2,0,1,-1,0,3,2
28907,0,4,1,2,0,1071,0,0,2,2,2,174,4,0,2
28908,3,5,1,1,0,523,0,1,2,2,6,-1,0,3,2
28909,1,4,1,2,0,699,0,0,2,1,1,-1,0,3,2
28910,0,7,2,1,0,536,1,0,2,2,5,-1,0,3,2
28911,1,0,1,1,0,764,1,0,2,0,1,-1,0,3,2
28912,0,0,2,1,0,115,0,0,2,1,1,-1,0,3,2
28913,2,9,2,1,0,90,0,0,2,2,3,-1,0,3,2
28914,0,1,1,1,0,937,1,0,2,2,4,-1,0,3,2
28915,0,4,1,2,0,71,0,0,2,2,1,-1,0,3,2
28916,0,0,2,1,0,124,0,0,2,2,1,5,2,1,2
28917,2,10,2,1,0,1333,0,0,2,0,1,-1,0,3,2
28918,1,0,2,1,0,2091,0,0,2,2,1,-1,0,3,2
28919,1,6,1,1,0,335,0,0,2,0,1,-1,0,3,2
28920,1,4,1,2,0,228,1,0,2,2,1,-1,0,3,2
28921,3,4,1,2,0,8141,0,0,2,2,1,-1,0,3,2
28922,1,9,0,1,0,0,1,0,2,2,1,-1,0,3,2
28923,0,1,1,1,0,168,0,1,2,0,1,-1,0,3,2
28924,3,9,1,1,0,973,0,0,2,3,1,-1,0,3,2
28925,0,9,2,1,0,265,1,1,2,2,1,273,1,0,2
28926,3,7,1,1,0,660,0,0,2,1,1,272,2,0,2
28927,0,9,2,1,0,258,0,0,2,2,1,-1,0,3,2
28928,1,2,2,3,0,879,1,1,2,2,1,-1,0,3,2
28929,1,1,1,1,0,294,1,0,2,1,1,259,2,0,2
28930,3,4,1,2,0,72,0,0,2,1,1,-1,0,3,2
28931,1,9,2,2,0,1646,1,0,2,1,1,242,2,0,2
28932,0,10,1,2,0,181,1,0,2,0,1,-1,0,3,2
28933,3,3,0,2,0,3767,0,0,2,2,6,-1,0,3,2
28934,0,4,0,2,0,88,0,0,2,3,1,-1,0,3,2
28935,1,10,1,1,0,2040,0,0,2,3,1,-1,0,3,2
28936,0,4,2,2,0,1130,1,0,2,1,1,264,3,0,2
28937,1,9,0,1,0,441,1,0,2,3,1,-1,0,3,2
28938,1,9,1,1,0,700,1,1,2,1,1,-1,0,3,2
28939,1,9,1,1,0,363,1,0,2,3,1,180,3,0,2
28940,1,1,1,1,0,1288,1,0,2,2,1,-1,0,3,2
28941,3,9,1,1,1,-308,0,0,2,3,1,-1,0,3,2
28942,3,0,0,1,0,4519,0,0,2,0,1,-1,0,3,2
28943,1,9,1,1,0,349,1,1,2,0,1,273,1,0,2
28944,0,4,1,2,0,495,0,0,2,1,1,-1,0,3,2
28945,0,0,2,1,0,79,0,0,2,3,1,-1,0,3,2
28946,1,0,1,1,0,877,1,0,2,0,1,-1,0,3,2
28947,3,5,1,1,0,0,0,0,2,2,1,-1,0,3,2
28948,0,1,1,0,0,89,1,0,2,3,1,245,4,0,2
28949,3,5,0,2,0,979,1,0,2,1,1,-1,0,3,2
28950,1,4,1,2,0,432,1,1,2,2,1,-1,0,3,2
28951,1,1,1,1,0,196,1,0,2,2,1,-1,0,3,2
28952,0,4,2,2,0,361,1,0,2,2,1,-1,0,3,2
28953,2,8,2,1,0,2162,0,0,2,0,1,-1,0,3,2
28954,0,10,1,0,0,941,0,0,2,1,1,-1,0,3,2
28955,0,4,1,2,0,0,0,0,2,3,1,-1,0,3,2
28956,0,0,2,1,0,1,0,0,2,2,1,208,1,0,2
28957,0,9,1,1,0,20,0,0,2,0,1,-1,0,3,2
28958,2,8,2,1,0,148,0,0,2,3,1,-1,0,3,2
28959,3,4,0,2,0,446,0,0,2,0,1,-1,0,3,2
28960,1,7,1,1,0,1555,0,0,2,0,1,-1,0,3,2
28961,3,0,1,1,0,-185,0,0,2,2,1,-1,0,3,2
28962,1,1,2,1,0,-269,0,0,2,0,1,263,3,1,2
28963,1,7,0,1,0,-179,0,0,2,0,1,214,2,0,2
28964,3,4,1,1,0,-264,0,1,2,0,1,-1,0,3,2
28965,3,5,1,1,0,1495,0,0,2,1,1,-1,0,3,2
28966,1,4,1,2,0,572,0,0,2,0,3,5,2,1,2
28967,1,9,0,1,0,129,0,0,2,0,2,222,2,0,2
28968,0,7,1,1,0,812,1,1,2,0,2,-1,0,3,2
28969,0,9,2,2,0,2325,0,0,2,0,1,-1,0,3,2
28970,0,7,2,1,0,21,1,0,2,2,1,271,2,1,2
28971,1,0,0,1,0,7,1,0,2,3,1,-1,0,3,2
28972,2,4,2,2,0,212,0,0,2,2,1,-1,0,3,2
28973,0,1,1,1,0,757,1,0,2,0,1,272,1,0,2
28974,0,4,1,2,0,1198,1,0,2,2,1,-1,0,3,2
28975,3,7,0,1,0,218,1,0,2,0,2,249,2,0,2
28976,0,1,1,1,0,520,1,0,2,2,1,255,2,0,2
28977,1,4,2,2,0,86,0,0,2,3,1,-1,0,3,2
28978,0,9,2,1,0,118,0,0,2,2,1,-1,0,3,2
28979,3,3,1,1,0,5,0,0,2,1,1,206,2,0,2
28980,0,0,1,1,0,-206,1,0,2,0,1,-1,0,3,2
28981,3,10,0,3,0,1088,0,0,2,3,1,-1,0,3,2
28982,1,0,1,1,0,1097,1,1,2,0,1,208,1,0,2
28983,1,1,1,3,0,0,0,0,2,3,1,193,3,0,2
28984,1,0,1,1,0,5,0,0,2,0,1,-1,0,3,2
28985,3,4,0,2,0,347,1,0,2,0,1,-1,0,3,2
28986,1,0,0,1,0,814,1,0,2,3,5,-1,0,3,2
28987,3,9,1,1,0,279,0,1,2,2,1,203,3,0,2
28988,0,1,2,0,0,367,0,0,2,1,1,221,1,0,2
28989,0,4,1,1,0,0,0,0,2,1,1,-1,0,3,2
28990,2,0,2,1,0,53,0,0,2,2,1,-1,0,3,2
28991,1,7,2,2,0,1222,1,0,2,1,1,242,2,0,2
28992,3,5,1,0,0,866,0,1,2,2,1,208,1,1,2
28993,1,7,0,1,0,0,1,0,2,2,1,-1,0,3,2
28994,1,10,1,1,0,0,1,0,2,3,1,272,1,0,2
28995,1,9,1,1,0,-1317,1,0,2,3,1,-1,0,3,2
28996,1,7,1,1,0,0,1,1,2,1,2,-1,0,3,2
28997,3,10,1,1,0,0,0,0,2,3,1,-1,0,3,2
28998,3,6,1,2,0,451,1,0,2,0,1,249,2,0,2
28999,0,4,1,2,0,1852,0,0,2,0,2,-1,0,3,2
29000,2,9,2,1,0,3244,0,0,2,0,1,5,1,0,2
29001,3,9,1,1,0,1490,1,0,2,0,1,199,2,0,2
29002,1,9,1,1,0,576,0,0,2,1,1,-1,0,3,2
29003,3,7,1,1,0,545,0,0,2,2,1,-1,0,3,2
29004,3,6,1,1,0,289,1,0,2,1,1,-1,0,3,2
29005,1,0,0,1,0,207,1,0,2,1,1,271,4,0,2
29006,0,0,0,1,0,714,0,0,2,1,1,-1,0,3,2
29007,0,7,0,1,0,490,1,0,2,2,1,-1,0,3,2
29008,3,5,1,3,0,662,1,0,2,3,1,-1,0,3,2
29009,3,7,1,1,0,1563,1,0,2,0,2,5,1,1,2
29010,0,9,1,1,0,1,0,0,2,1,2,-1,0,3,2
29011,3,4,0,2,0,-207,0,0,2,1,1,-1,0,3,2
29012,3,1,2,1,0,-367,1,0,2,2,1,207,1,0,2
29013,0,9,2,1,0,194,1,0,2,0,1,-1,0,3,2
29014,3,10,1,0,0,5126,1,0,2,0,2,-1,0,3,2
29015,3,9,1,1,0,216,1,1,2,1,1,-1,0,3,2
29016,0,0,0,1,0,506,1,0,2,3,2,273,1,0,2
29017,3,9,0,2,0,3962,1,0,2,1,1,-1,0,3,2
29018,0,0,2,1,0,-207,0,0,2,2,1,-1,0,3,2
29019,1,9,1,1,0,186,0,0,2,0,1,-1,0,3,2
29020,1,1,1,0,0,199,1,0,2,1,1,-1,0,3,2
29021,0,0,1,1,0,854,1,0,2,0,1,-1,0,3,2
29022,0,4,1,2,0,106,0,0,2,0,1,-1,0,3,2
29023,0,9,2,1,1,25,0,0,2,3,1,-1,0,3,2
29024,1,8,2,2,0,2103,0,0,2,3,1,-1,0,3,2
29025,3,4,1,2,0,363,0,0,2,2,1,-1,0,3,2
29026,0,1,2,1,0,278,0,0,2,2,1,-1,0,3,2
29027,1,0,1,1,0,2152,0,0,2,0,1,-1,0,3,2
29028,0,7,1,1,0,-301,0,1,2,1,1,-1,0,3,2
29029,1,2,1,0,0,629,1,0,2,2,3,265,4,1,2
29030,1,1,1,1,0,1044,1,0,2,0,1,-1,0,3,2
29031,1,1,1,1,0,123,1,0,2,1,1,241,3,0,2
29032,1,6,1,2,0,430,1,0,2,1,1,206,2,0,2
29033,1,1,1,1,0,578,1,0,2,2,1,250,1,0,2
29034,1,2,1,1,0,46,0,0,2,3,1,-1,0,3,2
29035,3,9,1,1,0,306,0,0,2,0,1,-1,0,3,2
29036,3,5,2,1,0,2,0,0,2,3,1,-1,0,3,2
29037,1,3,0,0,0,221,0,0,2,2,1,235,1,0,2
29038,3,1,0,1,0,1103,1,0,2,1,1,202,4,0,2
29039,1,9,1,1,0,332,1,0,2,1,1,269,1,2,2
29040,3,9,1,1,0,358,0,0,2,2,1,216,2,0,2
29041,0,4,1,1,0,503,1,0,2,2,1,-1,0,3,2
29042,0,9,0,1,0,2823,1,0,2,1,1,-1,0,3,2
29043,1,10,2,2,0,97,1,1,2,2,1,252,1,0,2
29044,1,1,1,3,0,439,1,0,2,1,1,249,2,1,2
29045,0,9,0,1,0,-94,1,0,2,1,1,252,2,0,2
29046,0,10,0,2,0,256,1,0,2,1,1,201,2,2,2
29047,3,7,1,1,0,514,1,0,2,0,1,186,3,0,2
29048,3,1,1,0,0,0,1,0,2,1,1,-1,0,3,2
29049,1,0,0,1,0,0,1,0,2,0,1,-1,0,3,2
29050,1,10,0,1,0,507,1,0,2,0,1,266,7,0,2
29051,0,4,2,2,0,604,0,1,2,3,1,-1,0,3,2
29052,1,9,2,1,0,614,1,0,2,0,1,258,1,0,2
29053,0,9,2,1,0,44,0,0,2,1,5,175,2,0,2
29054,0,1,2,1,0,186,0,0,2,3,1,-1,0,3,2
29055,0,7,2,1,0,469,0,1,2,0,1,-1,0,3,2
29056,2,8,2,1,0,330,0,0,2,1,1,-1,0,3,2
29057,3,5,1,1,0,195,0,0,2,2,1,-1,0,3,2
29058,0,7,1,1,0,289,1,0,2,2,1,257,2,0,2
29059,1,0,1,2,0,108,1,0,2,1,1,-1,0,3,2
29060,1,2,1,1,0,583,1,0,2,3,1,258,2,0,2
29061,3,0,0,1,0,0,1,0,2,1,1,229,5,1,2
29062,0,4,1,2,0,197,1,0,2,0,1,-1,0,3,2
29063,0,6,2,1,0,349,1,1,2,0,1,-1,0,3,2
29064,1,4,0,1,0,51,0,0,2,3,1,-1,0,3,2
29065,0,1,1,1,0,-271,1,1,2,2,1,252,2,0,2
29066,0,7,1,1,0,304,0,1,2,1,1,214,1,0,2
29067,0,9,1,2,0,447,1,0,2,1,1,269,1,0,2
29068,0,1,1,0,0,708,1,0,2,2,1,-1,0,3,2
29069,1,5,1,0,0,407,1,0,2,1,1,271,1,0,2
29070,2,4,2,2,0,33,0,0,2,1,7,-1,0,3,2
29071,3,9,1,1,0,778,0,0,2,1,2,208,1,0,2
29072,0,10,1,1,0,533,1,0,2,3,1,272,1,0,2
29073,3,4,1,2,0,553,1,0,2,3,1,210,3,2,2
29074,0,4,1,2,0,763,0,0,2,2,1,-1,0,3,2
29075,3,1,1,1,0,659,1,0,2,0,1,188,3,0,2
